date,ticker,horizon_bucket,score,confidence,risk_flag,adjusted_score,effective_score,summary,document_id,section_id,doc_type,source,title,form,section_type,items,source_url,company_name,accession_number
2026-02-13,JPM,short_term,-1.0,0.95,1.0,-0.5,-0.475,Item 1A. Risk Factors. The following discussion sets forth the material risk factors that could affect JPMorganChase's financial condition and operations. Readers should not consider,0001628280-26-008131,0001628280-26-008131::risk_factors,sec_section,SEC,10-K Risk Factors,10-K,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/19617/000162828026008131/jpm-20251231.htm,JPMORGAN CHASE & CO,0001628280-26-008131
2026-02-13,JPM,swing,-1.0,0.95,1.0,-0.5,-0.475,Item 1A. Risk Factors. The following discussion sets forth the material risk factors that could affect JPMorganChase's financial condition and operations. Readers should not consider,0001628280-26-008131,0001628280-26-008131::risk_factors,sec_section,SEC,10-K Risk Factors,10-K,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/19617/000162828026008131/jpm-20251231.htm,JPMORGAN CHASE & CO,0001628280-26-008131
2026-02-13,JPM,long_term,-0.8,0.95,1.0,-0.4,-0.38,Item 1A. Risk Factors. The following discussion sets forth the material risk factors that could affect JPMorganChase's financial condition and operations. Readers should not consider,0001628280-26-008131,0001628280-26-008131::risk_factors,sec_section,SEC,10-K Risk Factors,10-K,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/19617/000162828026008131/jpm-20251231.htm,JPMORGAN CHASE & CO,0001628280-26-008131
2026-01-30,AAPL,short_term,-0.6,0.95,0.5,-0.44999999999999996,-0.42749999999999994,Management's Discussion and Analysis of Financial Condition and Results of Operations This Item and other sections of this Quarterly Report on Form 10-Q (“Form 10-Q”),0000320193-26-000006,0000320193-26-000006::mda,sec_section,SEC,10-Q MD&A,10-Q,mda,2,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm,Apple Inc.,0000320193-26-000006
2026-01-30,AAPL,swing,-0.5,0.95,0.5,-0.375,-0.35624999999999996,Management's Discussion and Analysis of Financial Condition and Results of Operations This Item and other sections of this Quarterly Report on Form 10-Q (“Form 10-Q”),0000320193-26-000006,0000320193-26-000006::mda,sec_section,SEC,10-Q MD&A,10-Q,mda,2,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm,Apple Inc.,0000320193-26-000006
2026-01-30,AAPL,long_term,-0.4,0.95,0.5,-0.30000000000000004,-0.28500000000000003,Management's Discussion and Analysis of Financial Condition and Results of Operations This Item and other sections of this Quarterly Report on Form 10-Q (“Form 10-Q”),0000320193-26-000006,0000320193-26-000006::mda,sec_section,SEC,10-Q MD&A,10-Q,mda,2,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm,Apple Inc.,0000320193-26-000006
2026-01-30,AAPL,short_term,0.0,0.35,0.1,0.0,0.0,"Liquidity and Capital Resources The Company believes its balances of cash, cash equivalents and marketable securities, along with cash generated by ongoing operations and continued",0000320193-26-000006,0000320193-26-000006::liquidity,sec_section,SEC,10-Q Liquidity and Capital Resources,10-Q,liquidity,2,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm,Apple Inc.,0000320193-26-000006
2026-01-30,AAPL,swing,0.0,0.35,0.1,0.0,0.0,"Liquidity and Capital Resources The Company believes its balances of cash, cash equivalents and marketable securities, along with cash generated by ongoing operations and continued",0000320193-26-000006,0000320193-26-000006::liquidity,sec_section,SEC,10-Q Liquidity and Capital Resources,10-Q,liquidity,2,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm,Apple Inc.,0000320193-26-000006
2026-01-30,AAPL,long_term,0.0,0.35,0.1,0.0,0.0,"Liquidity and Capital Resources The Company believes its balances of cash, cash equivalents and marketable securities, along with cash generated by ongoing operations and continued",0000320193-26-000006,0000320193-26-000006::liquidity,sec_section,SEC,10-Q Liquidity and Capital Resources,10-Q,liquidity,2,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm,Apple Inc.,0000320193-26-000006
2026-01-30,AAPL,short_term,-0.225,0.83,0.4,-0.18000000000000002,-0.1494,"Net sales can also be affected when consumers and distributors anticipate a product introduction. The ultimate impact remains uncertain and will depend on several factors,",0000320193-26-000006,0000320193-26-000006::forward_guidance,sec_section,SEC,10-Q Forward-Looking Guidance,10-Q,forward_guidance,2,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm,Apple Inc.,0000320193-26-000006
2026-01-30,AAPL,swing,-0.3,0.83,0.4,-0.24,-0.1992,"Net sales can also be affected when consumers and distributors anticipate a product introduction. The ultimate impact remains uncertain and will depend on several factors,",0000320193-26-000006,0000320193-26-000006::forward_guidance,sec_section,SEC,10-Q Forward-Looking Guidance,10-Q,forward_guidance,2,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm,Apple Inc.,0000320193-26-000006
2026-01-30,AAPL,long_term,-0.25,0.83,0.4,-0.2,-0.166,"Net sales can also be affected when consumers and distributors anticipate a product introduction. The ultimate impact remains uncertain and will depend on several factors,",0000320193-26-000006,0000320193-26-000006::forward_guidance,sec_section,SEC,10-Q Forward-Looking Guidance,10-Q,forward_guidance,2,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm,Apple Inc.,0000320193-26-000006
2026-01-30,AAPL,short_term,-0.175,0.91,0.30000000000000004,-0.14875,-0.1353625,"Item 1A of this Form 10-Q, in each case under the heading “Risk Factors.” The Company assumes no obligation to revise or update any forward-looking",0000320193-26-000006,0000320193-26-000006::risk_factors,sec_section,SEC,10-Q Risk Factors,10-Q,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm,Apple Inc.,0000320193-26-000006
2026-01-30,AAPL,swing,-0.225,0.91,0.30000000000000004,-0.19125,-0.1740375,"Item 1A of this Form 10-Q, in each case under the heading “Risk Factors.” The Company assumes no obligation to revise or update any forward-looking",0000320193-26-000006,0000320193-26-000006::risk_factors,sec_section,SEC,10-Q Risk Factors,10-Q,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm,Apple Inc.,0000320193-26-000006
2026-01-30,AAPL,long_term,-0.275,0.91,0.30000000000000004,-0.23375,-0.21271250000000003,"Item 1A of this Form 10-Q, in each case under the heading “Risk Factors.” The Company assumes no obligation to revise or update any forward-looking",0000320193-26-000006,0000320193-26-000006::risk_factors,sec_section,SEC,10-Q Risk Factors,10-Q,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm,Apple Inc.,0000320193-26-000006
2026-01-29,META,short_term,-0.8999999999999999,0.95,1.0,-0.44999999999999996,-0.42749999999999994,"Item 1A. Risk Factors Certain factors may have a material adverse effect on our business, financial condition, and results of operations. You should consider carefully",0001628280-26-003942,0001628280-26-003942::risk_factors,sec_section,SEC,10-K Risk Factors,10-K,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm,"Meta Platforms, Inc.",0001628280-26-003942
2026-01-29,META,swing,-0.75,0.95,1.0,-0.375,-0.35624999999999996,"Item 1A. Risk Factors Certain factors may have a material adverse effect on our business, financial condition, and results of operations. You should consider carefully",0001628280-26-003942,0001628280-26-003942::risk_factors,sec_section,SEC,10-K Risk Factors,10-K,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm,"Meta Platforms, Inc.",0001628280-26-003942
2026-01-29,META,long_term,-0.6000000000000001,0.95,1.0,-0.30000000000000004,-0.28500000000000003,"Item 1A. Risk Factors Certain factors may have a material adverse effect on our business, financial condition, and results of operations. You should consider carefully",0001628280-26-003942,0001628280-26-003942::risk_factors,sec_section,SEC,10-K Risk Factors,10-K,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm,"Meta Platforms, Inc.",0001628280-26-003942
2026-01-28,MSFT,short_term,-0.3,0.95,0.5,-0.22499999999999998,-0.21374999999999997,Management's Discussion and Analysis of Financial Condition and Results of Operations (“MD&A”) is intended to help the reader understand the results of operations and financial,0001193125-26-027207,0001193125-26-027207::mda,sec_section,SEC,10-Q MD&A,10-Q,mda,2,https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm,MICROSOFT CORP,0001193125-26-027207
2026-01-28,MSFT,swing,-0.25,0.95,0.5,-0.1875,-0.17812499999999998,Management's Discussion and Analysis of Financial Condition and Results of Operations (“MD&A”) is intended to help the reader understand the results of operations and financial,0001193125-26-027207,0001193125-26-027207::mda,sec_section,SEC,10-Q MD&A,10-Q,mda,2,https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm,MICROSOFT CORP,0001193125-26-027207
2026-01-28,MSFT,long_term,-0.2,0.95,0.5,-0.15000000000000002,-0.14250000000000002,Management's Discussion and Analysis of Financial Condition and Results of Operations (“MD&A”) is intended to help the reader understand the results of operations and financial,0001193125-26-027207,0001193125-26-027207::mda,sec_section,SEC,10-Q MD&A,10-Q,mda,2,https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm,MICROSOFT CORP,0001193125-26-027207
2026-01-28,MSFT,short_term,0.0,0.35,0.1,0.0,0.0,"LIQUIDITY AND CAPITAL RESOURCES We expect existing cash, cash equivalents, short-term investments, cash flows from operations, and access to capital markets to continue to be",0001193125-26-027207,0001193125-26-027207::liquidity,sec_section,SEC,10-Q Liquidity and Capital Resources,10-Q,liquidity,2,https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm,MICROSOFT CORP,0001193125-26-027207
2026-01-28,MSFT,swing,0.0,0.35,0.1,0.0,0.0,"LIQUIDITY AND CAPITAL RESOURCES We expect existing cash, cash equivalents, short-term investments, cash flows from operations, and access to capital markets to continue to be",0001193125-26-027207,0001193125-26-027207::liquidity,sec_section,SEC,10-Q Liquidity and Capital Resources,10-Q,liquidity,2,https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm,MICROSOFT CORP,0001193125-26-027207
2026-01-28,MSFT,long_term,0.0,0.35,0.1,0.0,0.0,"LIQUIDITY AND CAPITAL RESOURCES We expect existing cash, cash equivalents, short-term investments, cash flows from operations, and access to capital markets to continue to be",0001193125-26-027207,0001193125-26-027207::liquidity,sec_section,SEC,10-Q Liquidity and Capital Resources,10-Q,liquidity,2,https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm,MICROSOFT CORP,0001193125-26-027207
2026-01-28,MSFT,short_term,0.225,0.59,0.1,0.21375,0.1261125,"30 PART I Item 2 Industry Trends and Opportunities Our industry is dynamic and highly competitive, with frequent changes in both technologies and business models.",0001193125-26-027207,0001193125-26-027207::forward_guidance,sec_section,SEC,10-Q Forward-Looking Guidance,10-Q,forward_guidance,2,https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm,MICROSOFT CORP,0001193125-26-027207
2026-01-28,MSFT,swing,0.3,0.59,0.1,0.285,0.16814999999999997,"30 PART I Item 2 Industry Trends and Opportunities Our industry is dynamic and highly competitive, with frequent changes in both technologies and business models.",0001193125-26-027207,0001193125-26-027207::forward_guidance,sec_section,SEC,10-Q Forward-Looking Guidance,10-Q,forward_guidance,2,https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm,MICROSOFT CORP,0001193125-26-027207
2026-01-28,MSFT,long_term,0.25,0.59,0.1,0.2375,0.140125,"30 PART I Item 2 Industry Trends and Opportunities Our industry is dynamic and highly competitive, with frequent changes in both technologies and business models.",0001193125-26-027207,0001193125-26-027207::forward_guidance,sec_section,SEC,10-Q Forward-Looking Guidance,10-Q,forward_guidance,2,https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm,MICROSOFT CORP,0001193125-26-027207
2026-01-28,MSFT,short_term,-0.5249999999999999,0.95,0.8,-0.31499999999999995,-0.29924999999999996,"Item 1A • Trade: Increasing trade laws, policies, sanctions, and other regulatory requirements also affect our operations in and outside the U.S. relating to trade",0001193125-26-027207,0001193125-26-027207::risk_factors,sec_section,SEC,10-Q Risk Factors,10-Q,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm,MICROSOFT CORP,0001193125-26-027207
2026-01-28,MSFT,swing,-0.675,0.95,0.8,-0.405,-0.38475,"Item 1A • Trade: Increasing trade laws, policies, sanctions, and other regulatory requirements also affect our operations in and outside the U.S. relating to trade",0001193125-26-027207,0001193125-26-027207::risk_factors,sec_section,SEC,10-Q Risk Factors,10-Q,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm,MICROSOFT CORP,0001193125-26-027207
2026-01-28,MSFT,long_term,-0.8250000000000001,0.95,0.8,-0.495,-0.47025,"Item 1A • Trade: Increasing trade laws, policies, sanctions, and other regulatory requirements also affect our operations in and outside the U.S. relating to trade",0001193125-26-027207,0001193125-26-027207::risk_factors,sec_section,SEC,10-Q Risk Factors,10-Q,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm,MICROSOFT CORP,0001193125-26-027207
2026-01-28,MSFT,short_term,-0.3,0.43,0.1,-0.285,-0.12254999999999999,"Item 2.02. Results of Operations and Financial Condition On January 28, 2026, Microsoft Corporation issued a press release announcing its financial results for the fiscal",0001193125-26-027198,0001193125-26-027198::item_2_02,sec_section,SEC,8-K Item 2.02,8-K,item_2_02,2.02,https://www.sec.gov/Archives/edgar/data/789019/000119312526027198/msft-20260128.htm,MICROSOFT CORP,0001193125-26-027198
2026-01-28,MSFT,swing,-0.25,0.43,0.1,-0.2375,-0.102125,"Item 2.02. Results of Operations and Financial Condition On January 28, 2026, Microsoft Corporation issued a press release announcing its financial results for the fiscal",0001193125-26-027198,0001193125-26-027198::item_2_02,sec_section,SEC,8-K Item 2.02,8-K,item_2_02,2.02,https://www.sec.gov/Archives/edgar/data/789019/000119312526027198/msft-20260128.htm,MICROSOFT CORP,0001193125-26-027198
2026-01-28,MSFT,long_term,-0.2,0.43,0.1,-0.19,-0.0817,"Item 2.02. Results of Operations and Financial Condition On January 28, 2026, Microsoft Corporation issued a press release announcing its financial results for the fiscal",0001193125-26-027198,0001193125-26-027198::item_2_02,sec_section,SEC,8-K Item 2.02,8-K,item_2_02,2.02,https://www.sec.gov/Archives/edgar/data/789019/000119312526027198/msft-20260128.htm,MICROSOFT CORP,0001193125-26-027198
2026-01-28,META,short_term,0.0,0.35,0.1,0.0,0.0,"Item 2.02, including Exhibit 99.1, shall not be deemed ""filed"" for purposes of Section 18 of the Securities Exchange Act of 1934, as amended (the",0001628280-26-003832,0001628280-26-003832::item_2_02,sec_section,SEC,8-K Item 2.02,8-K,item_2_02,2.02,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003832/meta-20260128.htm,"Meta Platforms, Inc.",0001628280-26-003832
2026-01-28,META,swing,0.0,0.35,0.1,0.0,0.0,"Item 2.02, including Exhibit 99.1, shall not be deemed ""filed"" for purposes of Section 18 of the Securities Exchange Act of 1934, as amended (the",0001628280-26-003832,0001628280-26-003832::item_2_02,sec_section,SEC,8-K Item 2.02,8-K,item_2_02,2.02,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003832/meta-20260128.htm,"Meta Platforms, Inc.",0001628280-26-003832
2026-01-28,META,long_term,0.0,0.35,0.1,0.0,0.0,"Item 2.02, including Exhibit 99.1, shall not be deemed ""filed"" for purposes of Section 18 of the Securities Exchange Act of 1934, as amended (the",0001628280-26-003832,0001628280-26-003832::item_2_02,sec_section,SEC,8-K Item 2.02,8-K,item_2_02,2.02,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003832/meta-20260128.htm,"Meta Platforms, Inc.",0001628280-26-003832
